,id,class,tags,name_ru,operator,tags_ru,opening_hours,class_ru,addr_region,addr_district,addr_city,addr_full_name,index_name,addr_region_id,addr_district_id,addr_city_id,addr_house_id,addr_in_id,addr_in_type,brand,phone,fax,website,addr_village,addr_street,addr_house,c_geom,addr_country,email,description,wikipedia,osm_id,lat,lon,nclass
0,194014721,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E610000006789EBA27D14240BB959C016DE44B40,Российская Федерация,,,,w588157494,55.7845766081404,37.6340249322675,substation
1,194014711,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Академика Петровского,10 с4,0101000020E6100000F8B8BB83A7CD42403395E50A21DC4B40,Российская Федерация,,,,w587925551,55.7197583790788,37.6066746393789,substation
2,194114647,substation,{},Тёплый Стан,,"{'Напряжения': '110000;10000;6000', 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва, Мосрентген","Подстанция , Тёплый Стан , Мосрентген, Москва, Российская Федерация, ",787547493,,,,787558759,25,,,,,Мосрентген,,,0101000020E6100000B09984F4B2BB4240CF838F9692CF4B40,Российская Федерация,,,,r5520031,55.621661014629,37.4663987777197,substation
3,193833484,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва, Мосрентген","Подстанция ,  , Мосрентген, Москва, Российская Федерация, ",787547493,,,,787558759,25,,,,,Мосрентген,,,0101000020E6100000895F8E876FBC424034B121B69DCE4B40,Российская Федерация,,,,w49430670,55.6141879715455,37.4721536107236,substation
4,193838870,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E61000008FF74FDC96D34240CF37FD3449ED4B40,Российская Федерация,,,,w83144389,55.8537966,37.6530414,substation
5,193841858,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Берингов проезд,3 с2,0101000020E61000007D1155AE87D44240F7829DD68CED4B40,Российская Федерация,,,,w91224127,55.8558605450725,37.6603906550763,substation
6,193841859,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Кольская улица,2 к3 с2,0101000020E61000003631FC7CF4D34240C4CAAB2AF6ED4B40,Российская Федерация,,,,w91224129,55.8590749110058,37.6558986884506,substation
7,193850344,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Измайловская площадь,3 с2,0101000020E61000006E00474C1AE342404792D6CE66E54B40,Российская Федерация,,,,w107958965,55.79219995,37.77424005,substation
8,193845637,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,1-я Миусская улица,22 с6,0101000020E6100000B8E0B1440CCC42406A0822E6EDE34B40,Российская Федерация,,,,w98572254,55.7806976,37.5941244,substation
9,193838758,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,1-я Тверская-Ямская улица,15 с2,0101000020E61000003518343E5DCB4240FE976BD102E34B40,Российская Федерация,,,,w82682633,55.7735235,37.58878305,substation
10,193845342,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000660FB40243CB4240392DD38A4AE34B40,Российская Федерация,,,,w97797334,55.77571235,37.5879825,substation
11,193845343,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,2-я Тверская-Ямская улица,54 с3,0101000020E6100000F68E034D4BCB42408B15CCC945E34B40,Российская Федерация,,,,w97797353,55.7755672689919,37.5882354991317,substation
12,193846635,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица 800-летия Москвы,10 с2,0101000020E6100000676D00A871C5424016C1E76237F04B40,Российская Федерация,,,,w101332114,55.8766902572262,37.5425310136878,substation
13,193849272,substation,{},Тяговая подстанция №158,"ГУП ""Мосгортранс""","{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция , Тяговая подстанция №158 , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Новощукинская улица,18 к2,0101000020E6100000F5BB2019DBB94240E32E0BC42FE74B40,Российская Федерация,,,,w106406153,55.8061451964002,37.4519988450847,substation
14,193850491,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Авиационная улица,59 с1,0101000020E6100000EC34F8469BBA4240B473B6188DE74B40,Российская Федерация,,,,w108219052,55.8089934244994,37.4578636848399,substation
15,193852701,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Авиационная улица,65А,0101000020E61000000740378F1EBA424018FACCFE65E74B40,Российская Федерация,,,,w113689319,55.80780015,37.4540576,substation
16,193846041,substation,{},,,"{'Напряжения': '220000', 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E610000014FB6701C2CB42405222067ABAEC4B40,Российская Федерация,,,,w99115117,55.849440815921,37.5918580777854,substation
17,193854120,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000D7F78E87E8CC4240014BC7CB9EEF4B40,Российская Федерация,,,,w117804522,55.8720335696326,37.6008462379538,substation
18,193839087,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E610000095DAE6212ECB4240FA5D7DE1BAEF4B40,Российская Федерация,,,,w83699408,55.87289065,37.58734535,substation
19,193847839,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Бибиревская улица,1 с1,0101000020E6100000CD470845A9CB4240E71725E8AFF04B40,Российская Федерация,,,,w103884063,55.88036825,37.5911032,substation
20,193847840,substation,{},ТП 20333,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция , ТП 20333 , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E610000017C847BEE3CB424014E64CCEB4F04B40,Российская Федерация,,,,w103884072,55.8805177569849,37.5928876734253,substation
21,193847870,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Бибиревская улица,3 с1,0101000020E61000009189A592CBCB42401CEF8E8CD5F04B40,Российская Федерация,,,,w103949006,55.881517,37.59215005,substation
22,193848241,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Стандартная улица,25 с1,0101000020E6100000BF78AB538AC94240E9B7AF03E7F04B40,Российская Федерация,,,,w104541618,55.88205,37.5745339,substation
23,193849207,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,проезд Черского,3 с1,0101000020E61000009E00523597CA424056D0A8581AF04B40,Российская Федерация,,,,w106312432,55.8758040260588,37.5827395105746,substation
24,193849298,substation,{},Лианозово,,"{'Напряжения': '110000;10000;6000', 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция , Лианозово , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E610000061CC0C09DEC94240D7E7DAA66CF04B40,Российская Федерация,,,,w106445302,55.8783157891154,37.5770884811871,substation
25,193846636,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица 800-летия Москвы,26 к2 с2,0101000020E61000004A02D845B5C7424044E3BD4680F04B40,Российская Федерация,,,,w101334663,55.8789146830736,37.5602195076686,substation
26,193840955,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Карамышевская набережная,вл11 с1,0101000020E61000007724229D3BBC4240C228CB8D4DE24B40,Российская Федерация,,,,w89047074,55.7679917566288,37.4705692688666,substation
27,193847104,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Островная улица,7 с3,0101000020E6100000BE290430DAB84240007A36EE03E14B40,Российская Федерация,,,,w102716768,55.7579324499129,37.4441585560157,substation
28,193847105,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Островная улица,7Б,0101000020E6100000B4552578CEB84240CF19D94E00E14B40,Российская Федерация,,,,w102716960,55.75782189942,37.4438009435939,substation
29,193847106,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Островная улица,7 с2,0101000020E6100000F4079205D7B8424061C45C7201E14B40,Российская Федерация,,,,w102716961,55.7578566506352,37.4440619433443,substation
30,193852546,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E61000000AF46D92FFB9424002756A6C77E64B40,Российская Федерация,,,,w113555881,55.8005195159731,37.4531119381791,substation
31,193844615,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000C3C5408DB1E2424043D7CFACB6DF4B40,Российская Федерация,,,,w96055837,55.7477623,37.77104345,substation
32,193840458,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000C56E146AF0D242402D9597FBB4E74B40,Российская Федерация,,,,w88126847,55.8102106561804,37.6479618644494,substation
33,193841857,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E61000001F4B68104AD74240A264FBBD98E44B40,Российская Федерация,,,,w91219267,55.7859113194948,37.6819477566953,substation
34,193840145,substation,{},,,"{'Напряжения': '110000', 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E61000006C9F8D8892CB4240510CE33E27F44B40,Российская Федерация,,,,w87370943,55.9074476822503,37.5904093448179,substation
35,193841842,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Мелиховская улица,2 с1,0101000020E61000001EAA5D0BA0CD4240AF6BDBAF0CF34B40,Российская Федерация,,,,w91144605,55.8988246747389,37.6064466674181,substation
36,193840395,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Звёздный бульвар,1А,0101000020E610000097CBBE2A8FD14240CF2B55E397E84B40,Российская Федерация,,,,w88050067,55.8171352544665,37.637181609308,substation
37,193843531,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Электродная улица,3А,0101000020E61000009AB0E9A46FE04240CCB1E33792E04B40,Российская Федерация,,,,w94521649,55.7544622289457,37.7534071103157,substation
38,193851187,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000036A7B05B3BE424027E77A913FE64B40,Российская Федерация,,,,w109902590,55.79881495,37.4898383,substation
39,193848130,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Лефортовский Вал,9 с2,0101000020E6100000760C9FD8DFD94240C8B92D491AE14B40,Российская Федерация,,,,w104353742,55.7586146806021,37.7021437431912,substation
40,193845635,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,1-я Миусская улица,2 с4,0101000020E61000003B7BFEC19CCC424027546D38DCE34B40,Российская Федерация,,,,w98572250,55.7801580938179,37.5985338680825,substation
41,193845639,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Новослободская улица,11 с1,0101000020E61000006356C14DA1CC4240EDCA81C5D7E34B40,Российская Федерация,,,,w98572286,55.7800223239663,37.5986725992232,substation
42,193840140,substation,{},Елоховская,,"{'Напряжения': '220000;110000;10000', 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция , Елоховская , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Нижняя Красносельская улица,6 с2,0101000020E6100000198F7C7C49D54240FBF68A8595E34B40,Российская Федерация,,,,w87349443,55.7780005386866,37.6663051231573,substation
43,193843692,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E61000008F20F01BBADE42407FC0030308E24B40,Российская Федерация,,,,w95105201,55.7658695,37.7400546,substation
44,193844669,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E61000001D32273FA0DE42400D70D2F4C2E14B40,Российская Федерация,,,,w96266259,55.7637620952156,37.7392653409372,substation
45,193847861,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000A989F491CADE42405BE0979F40E24B40,Российская Федерация,,,,w103908609,55.76759715,37.74055695,substation
46,193850526,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000B358B84BB5DE4240BDBD81141DE24B40,Российская Федерация,,,,w108297286,55.7665124543669,37.7399077081804,substation
47,193840141,substation,{},Электрояговая подстанция №1,"ГУП ""Мосгортранс""","{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция , Электрояговая подстанция №1 , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Краснопрудная улица,16,0101000020E610000068A63A39C2D44240C9C2256480E34B40,Российская Федерация,,,,w87349450,55.7773556885127,37.6621772323968,substation
48,193850862,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000CAB1697762D4424024CA4DF6D8E34B40,Российская Федерация,,,,w109096963,55.7800586585838,37.6592549577795,substation
49,193853084,substation,{},,МОЭК,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Русаковская улица,28 с2,0101000020E6100000546A213760D7424067FA5F76DCE44B40,Российская Федерация,,,,w114574595,55.787977978577,37.6826237595712,substation
50,193841867,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E61000004946313148CA4240956005467AE54B40,Российская Федерация,,,,w91241898,55.7927939916855,37.5803281298254,substation
51,193846348,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Просторная улица,4 с2,0101000020E61000000EE4B48BA4DB4240179646AEDCE64B40,Российская Федерация,,,,w100044414,55.8036096424732,37.7159590371376,substation
52,193846349,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Зельев переулок,9 с2,0101000020E6100000E28FA2CEDCDB4240BD9069C8D3E64B40,Российская Федерация,,,,w100044433,55.8033381,37.717676,substation
53,193839691,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Больничный переулок,2 с2,0101000020E6100000E2044B1AC8D042406F19709692E44B40,Российская Федерация,,,,w86177096,55.7857235,37.63110665,substation
54,193845836,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E61000009E5A7D7555DE42404E81278895E44B40,Российская Федерация,,,,w98731487,55.78581335,37.736983,substation
55,193840969,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E610000009DC28558FCB424001BBE928C7F34B40,Российская Федерация,,,,w89063206,55.9045153752577,37.5903116654882,substation
56,193849130,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000800C8C826ECB42408EB4365A5BF34B40,Российская Федерация,,,,w106104806,55.9012253539196,37.5893099960167,substation
57,193850831,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Николая Химушина,5 к1 с2,0101000020E6100000FFFEDEB7EBE04240C5C7CCAAF4E84B40,Российская Федерация,,,,w109076905,55.81996665,37.75719355,substation
58,193854489,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Кирпичная улица,43 с9,0101000020E61000005EDDB1D8A6DE4240529852F2C5E34B40,Российская Федерация,,,,w118467567,55.77947835,37.73946675,substation
59,193846354,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Просторная улица,10А с1,0101000020E610000010D3BEB93FDC42405D0421B4F9E64B40,Российская Федерация,,,,w100051169,55.80449535,37.72069475,substation
60,193843342,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E61000002C0F4D24D2E64240199A3D3AA4E74B40,Российская Федерация,,,,w94342790,55.8096993256369,37.8032880188242,substation
61,193848646,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000DDBF68458ABA4240C587C89FDEE44B40,Российская Федерация,,,,w105348491,55.78804395,37.4573447,substation
62,193839642,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Чичерина,8 к1 с1,0101000020E610000076E56E77A5D3424087B110E3C2EE4B40,Российская Федерация,,,,w85910143,55.8653224784385,37.6534871379362,substation
63,193847438,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,Челобитьевское шоссе,10 к3 с1,0101000020E610000080B8AE491BC74240B0DD728BF3F44B40,Российская Федерация,,,,w103212823,55.9136823950643,37.5555202582482,substation
64,193849792,substation,{},Токамак,,"{'Напряжения': '110000;10000', 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция , Токамак , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000767B0D3E83BC4240DD6FB503B1E54B40,Российская Федерация,,,,w107432655,55.7944645534442,37.4727551999885,substation
65,193843293,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Маршала Соколовского,1 с1,0101000020E610000055676AFF2BBF424037F98286AFE54B40,Российская Федерация,,,,w94249973,55.794419111206,37.4935302037763,substation
66,193843732,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Маршала Малиновского,8 с2,0101000020E6100000D6B23C6628BF4240CA6669C560E54B40,Российская Федерация,,,,w95250330,55.7920157208114,37.4934203907375,substation
67,193849108,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Маршала Бирюзова,8 к4 с2,0101000020E6100000870D17EF9CBF4240C6D5FA598AE54B40,Российская Федерация,,,,w106102226,55.7932846522122,37.4969767439425,substation
68,193843294,substation,{},,МОЭК,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000BF65A950B8C24240642200932FE74B40,Российская Федерация,,,,w94252586,55.80613935,37.52124985,substation
69,193842846,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,улица Маршала Мерецкова,10 с3,0101000020E6100000368CE49580BE42406C0F6509C9E54B40,Российская Федерация,,,,w93904951,55.7951976531466,37.48829911861,substation
70,193843795,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E610000000827E8DEBBE4240A7103739ECE54B40,Российская Федерация,,,,w95416767,55.7962714690087,37.491563498279,substation
71,193843796,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E61000003226FC3296BE4240F5A561427BE54B40,Российская Федерация,,,,w95416777,55.7928240753935,37.4889587145993,substation
72,193851133,substation,{},,,"{'Напряжения': None, 'Газовая изоляция': 'неизвестно'}",,Подстанция,Москва,,,"Российская Федерация, Москва","Подстанция ,  , Москва, Российская Федерация, ",787547493,,,,787547493,10,,,,,,,,0101000020E6100000FC9F8870B7BE42408E0AA99D6BE54B40,Российская Федерация,,,,w109841768,55.7923466754338,37.4899731318582,substation
